text,label,source,writing_style
Ey ey 3ejbetni 7lowa lfaza hhhhhh,positive,kaggle_moroccan_sentiment,mixed
ماقالوش انت قليل حياء قلو هاذي قلة حياء,negative,kaggle_moroccan_sentiment,mixed
حلقة اليلة ماسطة من غير شكيب,negative,kaggle_moroccan_sentiment,mixed
هكهههههه احسن فندق في العالم 😂😂😂😂😂,positive,huggingface_darija_reviews,Arabic
غدا غادي نمشي ليه ندوز واحد شهر فيه أنا ولادي عجبني بزاف  ههه عضاحكة مالي طايحة على راسي والله يكون عندي الزايد حتى نمشي الأقرب مستشفى نصدقهم ومنمشيش نهضرهم هكاك حرام  اصلا نمشي لبحر راه غير فابور وناهد طحين في احسن مطعم ويطلع ليك انهار بأقل تكلفة,negative,huggingface_darija_reviews,Arabic
It3adi ro7ha,positive,kaggle_moroccan_sentiment,mixed
سذاجة,negative,kaggle_moroccan_sentiment,mixed
M7lak ya amin 5amsa wo5mis 3lik,positive,kaggle_moroccan_sentiment,mixed
احلى تنائي,positive,kaggle_moroccan_sentiment,mixed
Wajiha mon amour <3,positive,kaggle_moroccan_sentiment,mixed
انا نحبها كوثر بلحاج تعجبني اما في شوفلي حل 😜😜,positive,kaggle_moroccan_sentiment,mixed
تونس غارفة بالفقر و البطالة و الحرقة و السرقة و هذا جاي يحكي على شذوذو ..برى يعيش ولدي انت حر في بدنك,negative,kaggle_moroccan_sentiment,mixed
برافو..كلامك عجبني,positive,kaggle_moroccan_sentiment,mixed
Malla mantak 3andou hedha Ahmed landolsi klem ma yetkalech fi TV w ness tetfarej chnowa hedha? Chneya l émission hedhi ? ........,negative,kaggle_moroccan_sentiment,mixed
mahezla :/ ba9atlou 8ousa fi 9albou #lotfi :v,negative,kaggle_moroccan_sentiment,mixed
لا يليق بهذا البرنامج,negative,kaggle_moroccan_sentiment,mixed
Fanana mouthakfa w t3ejebni ale3ker,positive,kaggle_moroccan_sentiment,mixed
مواضيع العالم الثالث. العام لي جا يلقى هاد البلاد فبلاصتها ما كتحركش.,negative,hespress_manual_khalid,Arabic
Ya 5ouya mamstou,negative,kaggle_moroccan_sentiment,mixed
CHAY YA3MEL EL 3AAAAAAAR,negative,kaggle_moroccan_sentiment,mixed
maaaleeem <3,positive,kaggle_moroccan_sentiment,mixed
عيب على البرنامج هذا اللي يجيب فيهم و يعطيهم حق الرد والله مش معقول,negative,kaggle_moroccan_sentiment,mixed
سي جلول يعطيك ألف صحة و ربي يبارك فيك وكأنك شرهة في شباب باش يزيد يقرأ أكثر,positive,kaggle_moroccan_sentiment,mixed
أحلا نقشه,positive,kaggle_moroccan_sentiment,mixed
مخيبو و مخيب راسو,negative,kaggle_moroccan_sentiment,mixed
Tfouuuuuuuuuuh 3la 5majkom,negative,kaggle_moroccan_sentiment,mixed
Massssssset ale5r,negative,kaggle_moroccan_sentiment,mixed
توفيق الغربي فاشل و عمرو ما نجح في حتي عمل مسرحي و قلبو أسود على النهضة خاترو تجمعّي بإمتياز,negative,kaggle_moroccan_sentiment,mixed
Wahdek ya semi barcha ighirou menek bravo,positive,kaggle_moroccan_sentiment,mixed
يا ميمتي ممسطوا,negative,kaggle_moroccan_sentiment,mixed
Tfooooooohhhh,negative,kaggle_moroccan_sentiment,mixed
اووووه قداش معيوه و ماسط و خامج,negative,kaggle_moroccan_sentiment,mixed
. تونس برجالها ربي يحميكم,positive,kaggle_moroccan_sentiment,mixed
امين قارة احسن اعلامي في تونس متربي خدام وزيد ضامر ربي يوفق وان شاء الله من حسن الى أحسن,positive,kaggle_moroccan_sentiment,mixed
Mbghitx nsdmkom wlkin kntbkndirha glia tbib hdik dyl lguzima sdmni,neutral,huggingface_darija_reviews,Arabizi
Bravooooooooooo,positive,kaggle_moroccan_sentiment,mixed
mamsathom ya latif w haka l jomhour li yadh7ak lezmou 7ar9 be nar,negative,kaggle_moroccan_sentiment,mixed
tabarkalh 3lih,positive,kaggle_moroccan_sentiment,mixed
علاش حاطين نوفل الورتاني مامصطو ومتفهو !! تي رجعولنا نزار ولا علاء و سيب علينا من راس الروكبا  هذا!! بففففففففففف كنت نعمل عليها كيف كلام الناس فسدتوها والله,negative,kaggle_moroccan_sentiment,mixed
Ti bari raw7i,negative,kaggle_moroccan_sentiment,mixed
Mahle7a waw,positive,kaggle_moroccan_sentiment,mixed
Ma5ybou w marzin 3osou pfff,negative,kaggle_moroccan_sentiment,mixed
امثال الرحموني من الحقوقيين السخفاء البهايم نثل سامية عبو و راجلها حقهم الاعدام،ماهلكاها لبلاد كان هوم,negative,kaggle_moroccan_sentiment,mixed
3saaaaaaal ya hanene,positive,kaggle_moroccan_sentiment,mixed
"الحق مش في هو الحق في الجابو""",negative,kaggle_moroccan_sentiment,mixed
Massset laset pifff,negative,kaggle_moroccan_sentiment,mixed
امسط منهم ماريتش العربي و كريم و زعيمهم نوفل,negative,kaggle_moroccan_sentiment,mixed
Fadoua Ail واش يصلاح لبشرة ذهنية اختي,neutral,huggingface_darija_reviews,Arabic
زمن الدنيا بالمقلوب وزير التربية وهو قليل التربية,negative,kaggle_moroccan_sentiment,mixed
صوتها ياسر خشين مفيهاش لفيانة,negative,kaggle_moroccan_sentiment,mixed
يا وخياني هل الكلب الحيوان الديوث كان نشدوا 👹👊👊👊👋👋👋👋👋👋👋👋👋🔫🔫🔫🔫🔫🔫💣💣💣💣💣💣,negative,kaggle_moroccan_sentiment,mixed
La9ta hlouwa,positive,kaggle_moroccan_sentiment,mixed
"bravoooooooooooooooo , :)",positive,kaggle_moroccan_sentiment,mixed
مازلتو يا اعلام الماخور تمضغو و تعاودو في لوبانة الملاهط و هلاشكال المسخة راكم فضحتونا و ضحكتو علينا الي يسوا و ما يسواش يا طحانة ينعل بوكم و بو قناتكم وبو تونس معاكم و الحمد لله علي نعمة الغربة,negative,kaggle_moroccan_sentiment,mixed
الكورميطات تيبانو كبار في الايف ملي تيوثلو لينا تيكونو رقاق وصغار . تيعملو اليوم باش يبانو كبار والله انكم غشاشين,negative,huggingface_darija_reviews,Arabic
لعنة الله عليك انت و طحان فل الباج متعك,negative,kaggle_moroccan_sentiment,mixed
يا....كلب💪💪💪💪💪💪💪💪💪💪,negative,kaggle_moroccan_sentiment,mixed
مـــــاسططططططططط,negative,kaggle_moroccan_sentiment,mixed
مهم واخا كاع يكون زوين غي تقطعيه يرجع وجهك كيف كان اذن مضيع الفلوس,negative,huggingface_darija_reviews,Arabic
أنت يا طاهر بن حسين حمار حيحا حيحا نقص من نهيق موش بهيلك,negative,kaggle_moroccan_sentiment,mixed
"مزين
Ja3four m3alem
برافووو وليد ربي يحفطك
مرا تونسية و عليها الكلام  زينة يا بنت القمح و بنت الشعير ما احلاك خليييييك هكاكا ❤️❤️❤️
معلم
Mash'Allah 3lliha , rabbi ysoun w yberik :*
من الممثلين اللي بداو يتفقدو في تونس و صعيب تجي وحده كيفها :/
من حسن الى احسن",positive,kaggle_moroccan_sentiment,mixed
Ma7lak 3aicha bou zinek,positive,kaggle_moroccan_sentiment,mixed
عزوزة كان رجعت لربي خير مسرحية كلها غشت .....,negative,kaggle_moroccan_sentiment,mixed
ya3tiha ysaha,positive,kaggle_moroccan_sentiment,mixed
كيفو كيف بلاش وبلاش بيه خير نهضاوي,negative,kaggle_moroccan_sentiment,mixed
<3 <3 ma7lehaaa,positive,kaggle_moroccan_sentiment,mixed
Ama mouch hlow 3aylet rana nitfarjou un peu de respect,negative,kaggle_moroccan_sentiment,mixed
al kileb kileb wa aloosoudou asoudou,negative,kaggle_moroccan_sentiment,mixed
انسان متربي و مخو نظيف موش كيف الفرطاس نوفل حتى بلادتو مستحبة وباش يولي برنامج عائلي,positive,kaggle_moroccan_sentiment,mixed
Amin mahleek w mahlaa ake dha7ka  :-*,negative,kaggle_moroccan_sentiment,mixed
اه يبلد ارخص ما فيكي حاميكي يا ارهابي ادافع علي الي قتلو ولادنا ورجالنا في اشعانبي انتي وامثالك عار علي القضائ,negative,kaggle_moroccan_sentiment,mixed
Te3jebni Mra wa3leha leklem 👌👍,positive,kaggle_moroccan_sentiment,mixed
Metroubi w ye3jbni ye5dem barcha w ma ye7kich barch 3akes  barcha rabet rabi m3ah,positive,kaggle_moroccan_sentiment,mixed
عسل يا زهرة,positive,kaggle_moroccan_sentiment,mixed
انا بائع و قد اشتريت الفاخر ديال الليمون جملة ب 14 درهم في نظركم بكم سأبيعه وارى هنا أن هذا الثمن اللذي قلته مجرد حكاية و احلام منكم,negative,hespress_manual_khalid,Arabic
ماشي مرطب هو مرمم للبشرة المتضررة و الا استخدمتوه بحال المرطب غادي يدير الحبوب خصوصا البشرة الدهنية و المختلطة,neutral,huggingface_darija_reviews,Arabic
شكون ليمجربها واش زوينة وكاتخرج لحوايج,neutral,huggingface_darija_reviews,Arabic
Malla niveau!! Zeyed 7outhela jad 3lih eli hoa fanen?!!,negative,kaggle_moroccan_sentiment,mixed
Tefehet,negative,kaggle_moroccan_sentiment,mixed
لعنة الله عليك,negative,kaggle_moroccan_sentiment,mixed
Rhout,negative,kaggle_moroccan_sentiment,mixed
ehsen ma3mel,positive,kaggle_moroccan_sentiment,mixed
يا وليد يعطيك ألف صحة الي لازم يتقال قلتو كفيت و وافيت برافو,positive,kaggle_moroccan_sentiment,mixed
ممثلة متمكنة حظ موفق ✌❤,positive,kaggle_moroccan_sentiment,mixed
Mahleeeeeekom,positive,kaggle_moroccan_sentiment,mixed
توفيق الغربي عجبتني,positive,kaggle_moroccan_sentiment,mixed
الانسان هذا بلييبيييد,negative,kaggle_moroccan_sentiment,mixed
"بففففف""",negative,kaggle_moroccan_sentiment,mixed
Ma7leha n7ebha barchaa ❤❤,positive,kaggle_moroccan_sentiment,mixed
Ghadi ykhrj lik 3la wjhk akhti nasi7a la,negative,huggingface_darija_reviews,Arabizi
مشالله,positive,kaggle_moroccan_sentiment,mixed
ماشي هذا الثمن ديالو فأمريكا. للأسف فالمغرب أثمنة خيالية. بالنسبة الأيفون 14 أو 14+ مزال عندهم النوتش أو المعالج A15 ديال أيفون13. المعالج الجديد فقط لبرو أو لبرو ماكس,negative,huggingface_darija_reviews,Arabic
Chkon hal 9erd hatha,negative,kaggle_moroccan_sentiment,mixed
"S22+ 45 watt fast charge, machi bhal s22 👍",positive,huggingface_darija_reviews,Arabizi
المعلم,positive,kaggle_moroccan_sentiment,mixed
9ilet torbya ma yjiich menno f romthan,negative,kaggle_moroccan_sentiment,mixed
تافهة ومغرورة وجحشة فاهمة الحرية بلغالط مسكينة,negative,kaggle_moroccan_sentiment,mixed
M3alem waliiid rajeel,positive,kaggle_moroccan_sentiment,mixed
tbarkallah 3lik khalit enas ta3rfek wasel rabi m3ak,positive,kaggle_moroccan_sentiment,mixed
وليد معلم,positive,kaggle_moroccan_sentiment,mixed
Me7leha le5wat heka bel7a9,positive,kaggle_moroccan_sentiment,mixed
ما نحملهاش دمها رزين على قلبي,negative,kaggle_moroccan_sentiment,mixed
جميع جليلبات روعة الله يعطي الصحة الصانعين الذين يعملون باتقان,positive,huggingface_darija_reviews,Arabic
nahdhaoui masakh,negative,kaggle_moroccan_sentiment,mixed
اه شريتو من بيم وطيبت بيه تينفع والله,positive,huggingface_darija_reviews,Arabic
Mamestek,negative,kaggle_moroccan_sentiment,mixed
توتو يا معلم !,positive,kaggle_moroccan_sentiment,mixed
ياسي عبد الحميد راك باهي و ناجح,positive,kaggle_moroccan_sentiment,mixed
Jarbou3 kalb tfoooh,negative,kaggle_moroccan_sentiment,mixed
moumathla tbarkalah 3liha wmen a7sen moumathlet bravo wajiha,positive,kaggle_moroccan_sentiment,mixed
أنت عنوان المساطة,negative,kaggle_moroccan_sentiment,mixed
كله مناظرمقلبه,negative,kaggle_moroccan_sentiment,mixed
برافو عليك بدر,positive,kaggle_moroccan_sentiment,mixed
Hahahhah yokteeelll b dhooohkk ❤,positive,kaggle_moroccan_sentiment,mixed
tyarraaa inmout i3leha,positive,kaggle_moroccan_sentiment,mixed
وجيهة تبقى تبقى دائما وجيهة,positive,kaggle_moroccan_sentiment,mixed
شايب التركينة .. النحس,negative,kaggle_moroccan_sentiment,mixed
بربي نهار جيب أختك القحبة يا راس لبصل، خلي نضحكو عليها شوي,negative,kaggle_moroccan_sentiment,mixed
محلاك يا ريم,positive,kaggle_moroccan_sentiment,mixed
Rake masete rake lasta,negative,kaggle_moroccan_sentiment,mixed
"بصراحة برامج""الحوار التونسي""فدينا منهم لكلهم ترهدين و تنوفيق",negative,kaggle_moroccan_sentiment,mixed
حصيلوا حتي كان يحطوها في عسل  تقعد ماسطة لاسطة,negative,kaggle_moroccan_sentiment,mixed
عندك كريزمة و وهرة يا وجيهة الحسيلو الحوت عليك,positive,kaggle_moroccan_sentiment,mixed
3amletli esdid fi rasi tga3di wahef ekbsi ro7ek chway pfffffffffff,negative,kaggle_moroccan_sentiment,mixed
Bravo 😘,positive,kaggle_moroccan_sentiment,mixed
7ram 3likom. 7okoma dalma,negative,kaggle_moroccan_sentiment,mixed
قدّاش تافه تافه تافه مسطلها بالتفاهة وقلّة الحياء,negative,kaggle_moroccan_sentiment,mixed
Tefaaah kif samiii fehriii 9anet l7imar tounsi,negative,kaggle_moroccan_sentiment,mixed
"عندو ""30 ""سنة خدمة في المسرح شكون يقلي اسم مسرحية واحدة شدت انتباه اي مواطن تونسي بصراحة لا يمتّ للفن بصلة
mala klochar masa5 tfih 3la ha erahet
Mala sel3a ? Hhhh
عار عليك يا تونس تجيب في رجال ما همش في المكان المناسب فرده ولقات اءختها ومحسن مرزوق يستنجد بصورة بورقيبه يكب سعد العار ردوا بالكم يا توانسه راه منوم كلامك يا هاذا في النافخات زمرا اءحذرو هاذ البلعوط لا يهمه في تونس شيءا
maset
لا حولة و لا قوة إلا بالله
قحبة و أكيد ميبونة لا شك في هذا
لطفى لعمارى اكبر متطرف يسارى
Kadech masssset wbassel amine
يوسف الزنديق........................ عدك بش تقوللنا مش لازم تصليو جملة ،شياب جهنم إنت و طالبي الله لا تربحكم
Barcha khmaj
Makhybou dawrha mawetethech cherira jmla
كلب كبير
Tfouuuuuuuuuuuh..3lik..wa3la..sami fehri....nik omkimmmmm zouuuuuuuuuuuz!!!!!!????????
امسط منو ما ريتش نبدا نتفرج قلش عليه واحد يكسرلي في كرايمي احفظو ماء الوجه و يزي من نسيبتي العزيزة ااسنا و ستوب هو الحق في المواسم الاولى كان يضحك اما توا يوتر الاعصاب كان الصياح لا يزي الواحد عايش في استراس زيد يشق فطرو على العياط
قمة عار انوا ناقشوا في موضوع محرم في دين اسلامي نهى عليه القران والله شي اسف
ملّا غبي
Masta mas5éfha mech à ce point 3aaad !! -_-
زايد ما ينكر في أصلو كان الكلب
Mamsethom el kol
بدات فلة تخلط ...المصيبة صوت راءع لكن ماتعرفش تتكلم ....حشمت والله
PfffffffFfffff mamstek w marekek  e555555it
تجمعي ماسط
واحد ساقط وطحان وكذاب
Yaser masta bsaraha
Mastaaa
mla chleka
Masssssettt
Mastaaa bsaraha
شلاكة معفطة
Menzli jabri  jzar l7ouma pfff
قناة وسخة ...اتا ديما نتفرج في قناتكم ...اما البارح تاكدت انها قناة قذرة
ma3jbnich
manel amara mahzla vraiment!!
Dharbetou fi rou7aa w hya matji chay en plus sfe9sia donc metestehelch ereb7
Aha ya masa5 ya mak7out ken jit fiblast walid bileh la3dhim maneklik bsinaya ya mal9out >.< tfouh 3lik tfouh
ماسط  لاسط  و تافه
ماااااااسط
mamstou  w m3ndachi a5la9 w mtkber yaser :(
Z3im kan fi logha
Ma3jbtnich 7al9et el ber7
Ye5i fama fi he denya amset men heda nawfel werteni
Oooofffff mamsto
أفسد صورة البرنامج. نهضاوي منافق.يسطاد في الماء العكر. يا حسرة  على مايا   شتان بين الثرى والثريا.
 أمسط و أسقط و أتفه و أحقر و أنذل عباد ربي",negative,kaggle_moroccan_sentiment,mixed
